,Datetime,RTU_COMP_WATT,RTU_OA_HUM,RTU_OA_TEMP,RTU_RA_HUM,RTU_RA_TEMP,RTU_REFG_COND_TEMP,RTU_REFG_DISC_PRES,RTU_REFG_DISC_TEMP,RTU_REFG_SUCT_PRES,RTU_REFG_SUCT_TEMP,RTU_SA_FAN_WATT,RTU_SA_FLOW,RTU_SA_HUM,RTU_SA_TEMP,RTU_TOT_WATT,ZA_HUM,ZA_TEMP
10,2018-07-20 06:00:00,824.7138530402241,47.580309836206894,13.42578978927203,48.19671513793104,23.137800708812264,19.894720225095785,211.69447862068967,32.38259849616858,159.0477730172414,16.260449487547895,63.41376422413793,1975.1078456896553,80.32088747413793,57.629642422413795,888.127618887931,48.19671513793104,23.137800708812264
11,2018-07-20 06:30:00,1747.6092853992068,43.48240145378151,13.724720074696545,44.04501454621849,25.45362126984127,25.19951587768441,245.21859747899163,38.61236821195145,149.95824495798323,11.88439053688142,85.38259911764706,2659.3571142857145,94.38878302521009,53.83633632773109,1832.9918810000001,44.04501454621849,25.45362126984127
12,2018-07-20 07:00:00,763.464506160195,46.500123974999994,14.096884555555556,47.10259315,23.599530972222222,20.201251587962965,213.30490550000002,31.777350902777776,162.8171515,16.818354652777778,61.53604395833333,1916.6236900000001,78.582198675,58.61013105,825.0005489083334,47.10259315,23.599530972222222
13,2018-07-20 07:30:00,1873.5832114136667,44.147092150000006,14.550625148148148,44.718288525000006,25.169956254629632,26.243982782407407,251.73029366666668,41.23618059722222,148.51994066666668,11.963886740740742,86.32357983333333,2688.6652425,94.96417225833333,53.423912333333334,1959.906799925,44.718288525000006,25.169956254629632
14,2018-07-20 08:00:00,784.8791119260834,45.88020174166666,15.04052212962963,46.474653249999996,23.891403662037035,21.1484327037037,218.75053350000002,32.300214689814815,165.41983933333333,16.891774027777778,61.063900458333336,1901.9181350000001,78.72693746666667,58.820992700000005,845.9430136666667,46.474653249999996,23.891403662037035
15,2018-07-20 08:30:00,1977.0170966816665,44.9218354,15.544200185185186,45.503068641666665,24.847778208333335,27.263678939814817,258.2367825,44.420497824074076,147.28048975000002,12.23872662962963,86.32357983333333,2688.6652425,95.18306110833333,53.16597185,2063.3406750333334,45.503068641666665,24.847778208333335
16,2018-07-20 09:00:00,830.7474186754167,45.316422425,16.029993277777777,45.90356730833333,24.190123564814815,22.268175296296295,225.41651333333337,33.970903773148144,167.25465708333334,17.039442916666665,61.063900458333336,1901.9181350000001,78.92548400833333,58.96305913333333,891.81131395,45.90356730833333,24.190123564814815
17,2018-07-20 09:30:00,2074.84555698,45.65577555,16.48277438888889,46.246508883333334,24.57110173148148,28.21597301851852,264.5552956666667,46.708599925925924,146.56945175,12.354885092592593,86.55965158333333,2696.0180200000004,95.385138525,53.01887791666666,2161.4052053833334,46.246508883333334,24.57110173148148
18,2018-07-20 10:00:00,887.1910460608334,44.84501090833333,16.877076777777777,45.426036458333336,24.470494560185184,23.19637750925926,231.12495533333333,35.428752546296295,168.96052066666667,17.25693612962963,61.45735341666666,1914.1727625,78.74401690833334,59.275383775,948.6484009833333,45.426036458333336,24.470494560185184
19,2018-07-20 10:30:00,2139.56862782,46.2654538,17.216813069444445,46.864082466666666,24.366559560185184,28.912071365740744,269.28429783333337,48.1613425925926,146.30452958333336,12.4152345,86.55965158333333,2696.0180200000004,95.51626384166666,52.9575484,2226.12827625,46.86410841666667,24.36654585648148
20,2018-07-20 11:00:00,946.3691153241667,44.55449051666667,17.59008689814815,45.131728708333334,24.689368439814814,24.081172546296294,236.7620816666667,36.79319722685185,169.88033141666668,17.313567782407407,62.32294987499999,1941.132945,78.91562656666666,59.4368006,1008.6920655833333,45.131707541666664,24.68937302314815
21,2018-07-20 11:30:00,2190.9500383883333,46.68381146666666,17.992692324074074,47.28786336666667,24.282324837962964,29.58713564351852,273.9562135,49.35000543518518,146.59547308333333,12.57262664351852,86.32357983333333,2688.6652425,95.42995325833334,53.08923619166667,2277.27361845,47.28786336666667,24.282324837962964
22,2018-07-20 12:00:00,1054.9790830158333,44.55569019166667,18.424295337962963,45.13290365833333,24.827968398148148,25.15967399074074,243.74631583333337,38.50496486574074,170.11606183333333,17.317406416666664,63.58199929166666,1980.347755,79.41696803333333,59.482721149999996,1118.5610853166665,45.13290365833333,24.827968398148148
23,2018-07-20 12:30:00,2218.9159029475,46.90249134166667,18.82899114814815,47.50939875833333,24.291255462962962,30.247096587962965,278.59686600000003,50.247747606481475,147.60568058333334,12.806022203703703,85.457983375,2661.7050600000002,95.02659763333332,53.40227185833333,2304.3738901666666,47.50939875833333,24.291255462962962
24,2018-07-20 13:00:00,1146.4453379541667,44.78349051666667,18.851673814814816,45.363603649999995,24.86451537037037,25.864183421296296,248.43194883333337,39.846839449074075,169.64582650000003,17.239293449074076,65.07712045833333,2026.9153425000002,80.02127494166666,59.419500525,1211.522455625,45.363603649999995,24.86451537037037
25,2018-07-20 13:30:00,2161.8711988,46.94718075,18.751673351851853,47.55470175,24.308230166666664,29.994390875,276.80389183333335,49.70966891203704,148.26350916666667,12.952693814814815,84.35631516666666,2627.3921,94.70527845833334,53.553736416666666,2246.2275156333335,47.55470175,24.308230166666664
26,2018-07-20 14:00:00,1197.6218385,44.95110201666667,18.65167361111111,45.533346425,24.846338300925925,25.915605671296298,248.8846396666667,40.013990347222226,168.50745466666666,16.987550384259258,66.336169875,2066.1301525,80.869227625,59.12356675,1263.9580068166665,45.533346425,24.846338300925925
27,2018-07-20 14:30:00,2060.8940081333335,46.87759618333334,18.551673648148146,47.48426695,24.309117731481482,29.43107023148148,272.9439491666667,48.442943731481485,149.98708175000002,13.25091298611111,82.78250333333332,2578.37359,93.51902974166666,54.00699275,2143.6765077083332,47.48426695,24.309117731481482
28,2018-07-20 15:00:00,1239.2786774925,45.01187253333333,18.451674166666667,45.59486776666667,24.837791055555556,25.929196615740743,249.03979183333334,40.336558490740735,167.38405733333335,16.8283585,67.35914754166666,2097.992185,81.49834617500001,58.893858433333335,1306.6378206083332,45.59486776666667,24.837791055555556
29,2018-07-20 15:30:00,1983.9412286733334,46.79693005833334,18.351673925925926,47.402598258333335,24.29431852314815,28.98807646759259,269.87413733333335,47.671422365740746,150.84325758333335,13.415784944444445,81.52345391666667,2539.1587799999998,92.88135088333334,54.1922957,2065.464688291667,47.402598258333335,24.29431852314815
30,2018-07-20 16:00:00,1295.8371346508331,45.03520161666667,18.161222555555558,45.61845614166667,24.83682750925926,25.957654587962963,249.32470000000004,40.515413861111114,165.76271533333335,16.471969671296296,68.77557816666666,2142.108845,82.547706075,58.453979325,1364.6127073583334,45.61845614166667,24.83682750925926
31,2018-07-20 16:30:00,1870.9720334133333,46.735131708333334,17.67043787037037,47.340039374999996,24.245745324074072,28.042400134259257,263.44177700000006,46.12291723148148,151.66527691666667,13.625132833333334,80.34309504166666,2502.3948975000003,92.01480971666666,54.40136268333333,1951.3151336083333,47.340039374999996,24.245745324074072
32,2018-07-20 17:00:00,1303.0902395266667,44.958993658333334,17.182516055555553,45.541221924999995,24.81368285648148,25.272260694444444,244.95425433333335,39.674389203703704,163.42763741666667,16.098267337962962,69.95593704166666,2178.8727275,83.58019708333333,57.939232833333335,1373.0461776083332,45.541221924999995,24.81368285648148
33,2018-07-20 17:30:00,1701.5290918783332,46.596276675,16.732515925925927,47.199452683333334,24.157962870370373,26.653519824074074,254.19979916666668,43.451523875,153.11919758333335,13.827005944444444,78.37583024999999,2441.12176,90.67368797499999,54.73277196666666,1779.9049202333333,47.199452683333334,24.157962870370373
34,2018-07-20 18:00:00,1291.9137685925,44.732133008333335,16.28251712962963,45.311395041666664,24.812681606481483,24.55658655092593,240.4430886666667,38.80340535185186,161.40350141666667,15.864669402777777,70.74284295833333,2203.3819825,84.06179530833333,57.623032566666666,1362.6566172333332,45.311395041666664,24.812681606481483
35,2018-07-20 18:30:00,1577.6541114391666,46.39803615833333,15.832516375,46.99868238333333,24.09135375925926,25.46473802777778,246.46684616666667,41.43695035648148,153.61973141666667,13.99887375,77.195471375,2404.3578775,89.64316461666667,54.934566383333326,1654.8495769583335,46.99868238333333,24.09135375925926
36,2018-07-20 19:00:00,1285.817162569,44.52696760833333,15.41753087037037,45.10354600833333,24.813888134259262,23.922064379629628,236.56042683333334,37.578493925925926,159.32337175000004,15.379843935185185,71.68713008333333,2232.7930875,84.87046223333333,57.15060853333333,1357.504285225,45.10354254166667,24.81388996296296
37,2018-07-20 19:30:00,1460.0400683466667,46.15103681666667,15.130012666666666,46.74852450833334,24.077048199074074,24.39897499074074,239.70969433333337,39.44236590740741,154.50631708333333,14.267536166666666,75.85773129166665,2362.692145,88.29397915833333,55.36478835,1535.8977979833332,46.74852450833334,24.077048199074074
38,2018-07-20 20:00:00,1294.6344822833335,44.44694774166667,14.881366518518519,45.022463349999995,24.800258069444446,23.604655046296294,234.67305983333335,36.89546676851852,157.84077183333335,14.932406055555555,72.63141720833332,2262.2041925000003,85.65244510000001,56.721784416666665,1367.2658980666668,45.022463349999995,24.800258069444446
39,2018-07-20 20:30:00,1360.65656102775,45.88830468333333,14.639485981481482,46.482429625,24.110952787037036,23.55261682407407,234.42596066666667,38.050396166666665,155.42804333333333,14.647900615740742,74.51999120833332,2321.0264125000003,86.782588125,55.932029299999996,1435.1765525083333,46.482429625,24.110952787037036
40,2018-07-20 21:00:00,1287.1596774499167,44.48572809166667,14.35501361111111,45.06173045833334,24.75795559259259,23.205768217592592,232.28776333333334,36.163242555555556,156.53225525000002,14.538393685185184,73.182251375,2279.36067,86.44949046666667,56.353376475,1360.3419251666667,45.06173045833334,24.75795559259259
41,2018-07-20 21:30:00,1283.673238889832,45.69570838655462,14.056232072829133,46.287360932773105,24.146927787114844,22.74589709150327,229.4970117647059,36.724566232493,155.63599025210084,14.861144332399626,73.79722802521007,2298.5149714285712,85.7727135210084,56.30828609243698,1357.470467420168,46.287360932773105,24.146927787114844
42,2018-07-20 22:00:00,1297.6701959665966,44.68863053781512,13.754048323996265,45.26722905042017,24.6614989729225,22.869335410831,230.36608151260506,35.31434044817927,154.92939327731096,13.892014299719888,74.35269130252101,2315.8156109243696,87.78660861344538,55.69037777310924,1372.0228913193278,45.26722905042017,24.6614989729225
43,2018-07-20 22:30:00,1206.5223012823526,45.45758172649573,13.457365189933522,46.04617582905983,24.227425688509022,21.97886403608737,224.8791300854701,35.201462706552704,155.5748429059829,14.807067962962963,72.96030337606837,2272.4478102564103,85.34461907692308,56.483507957264955,1279.4826016752136,46.04617582905983,24.227425688509022
44,2018-07-20 23:00:00,1341.7805408675863,45.11328730172414,13.16727103927203,45.697325474137934,24.488628529693486,22.68863098659004,229.3946325862069,35.27027662356322,152.83507155172416,13.22269549808429,76.3570097413793,2378.2428362068963,89.58496972413792,54.85150729310345,1418.137552387931,45.697325474137934,24.488628529693486
45,2018-07-20 23:30:00,1187.1609564953246,45.5521903508772,12.92817840643275,46.14200064912281,24.188152461013647,21.57827799220273,222.55253842105265,34.53613555555555,154.5137872807018,14.390826549707603,73.38933175438596,2285.810478947368,86.3112261140351,56.029340166666664,1260.5502767280702,46.14211942105263,24.18810458576998
46,2018-07-21 00:00:00,1321.642988797198,45.338534913793104,12.640504458812261,45.92547471551725,24.391604937739462,22.209492868773943,226.57837413793104,34.548113515325674,152.1382405172414,13.061959099616859,76.84543405172414,2393.455479310345,89.79650831034482,54.71794229310345,1398.4884225,45.92547471551725,24.391604937739462
47,2018-07-21 00:30:00,1144.3715301793363,45.57632621818181,12.305942868686868,46.16645888181818,24.17373094949495,21.002929883838384,219.21843636363639,33.22938984343434,153.7782932727273,13.874231444444444,73.31101781818181,2283.3712745454545,87.12770428181818,55.60784251818182,1217.6825431,46.16645888181818,24.17373094949495
48,2018-07-21 01:00:00,1293.3311343127948,45.39971116239317,12.244803338081672,45.9874352991453,24.35167462488129,21.77583152421652,224.11734529914534,33.48783906932574,152.1676760683761,12.941438608736942,77.0764267094017,2400.650064102564,89.53236683760684,54.78943735042735,1370.4075644700856,45.9874352991453,24.35167462488129
49,2018-07-21 01:30:00,1152.6817193478807,45.41586568807339,12.477009561671762,46.003920724770644,24.236463965341486,21.18563485219164,220.30907963302755,33.17694377675841,154.03755247706425,13.818957074413865,73.29054123853211,2282.7335009174312,87.17097635779817,55.602567642201834,1225.9722543394496,46.003920724770644,24.236463965341486
50,2018-07-21 02:00:00,1312.1619419812628,45.57631989830508,12.668279693973634,46.166345457627116,24.276945188323918,22.119729985875708,226.07600711864407,34.16967475988701,152.5688145762712,13.139603832391714,76.66330961864406,2387.782972881356,89.24359527118645,54.92466666949152,1388.825254601695,46.166345457627116,24.276945188323918
51,2018-07-21 02:30:00,1126.4111479827232,44.94556055357143,12.81025169642857,45.52755536607143,24.434190520833333,21.310038715277777,221.01805000000004,33.142896626984125,155.57147196428573,14.132344910714286,72.2548266517857,2250.4747580357143,86.22931583928572,56.06071350892857,1198.6659760803573,45.52755536607143,24.434190520833333
52,2018-07-21 03:00:00,1380.7177165578814,45.8326238220339,12.996440037664783,46.425938906779656,24.165823469868172,22.622433300376645,229.07194338983052,35.635552000941615,151.99706720338983,13.216061661958568,77.62360148305085,2417.692576271186,89.54632346610168,54.78893655084746,1458.3413132457626,46.425938906779656,24.165823469868172
53,2018-07-21 03:30:00,1139.9028815820884,44.65493009734514,13.195042423795476,45.23316649557522,24.564467453294004,21.672933864306785,223.10080212389383,33.484869911504425,156.1724963716814,14.272196799410029,71.94966438053098,2240.970061061947,86.05785272566371,56.20847387610619,1211.8525346548672,45.23316649557522,24.564467453294004
54,2018-07-21 04:00:00,1388.5800544820756,46.031289016806724,13.396582077497666,46.62719881512605,24.07669328197946,22.895610690943045,230.62647075630255,36.44766884687208,152.3946031932773,13.50492788515406,76.97130231092437,2397.375831932773,89.10871383193277,54.94344338655463,1465.5513535462185,46.62719881512605,24.07669328197946
55,2018-07-21 04:30:00,1114.7730544222222,44.103980213675214,13.596692492877493,44.67511058974359,24.79034477682811,21.837672630579295,224.02231863247863,33.24752483855651,158.01826017094018,14.678354145299144,70.8618879059829,2207.0897846153844,84.88505484615385,56.84382380341881,1185.6349403333334,44.67511058974359,24.79034477682811
56,2018-07-21 05:00:00,1410.0313409800833,46.208534375,13.778743129629628,46.80674596666667,23.9933851712963,23.19803112962963,232.43431533333336,37.32870906481482,152.69150591666667,13.806618467592592,76.80201829166666,2392.103255,88.56621799999999,55.115564158333335,1486.8333653916666,46.80674596666667,23.9933851712963
57,2018-07-21 05:30:00,1145.657913536949,43.82655550847458,13.915927259887006,44.394082830508474,24.919854830508477,22.232024646892654,226.3392284745763,33.86639145480226,158.28946906779663,14.832101002824858,71.06160673728813,2213.3103,84.85952250847458,56.96536180508475,1216.7195191525423,44.394082830508474,24.919854830508477
58,2018-07-21 06:00:00,1417.6736451406666,46.424024616666664,14.096664111111112,47.025042858333336,23.887261986111113,23.448142300925927,233.88210350000003,37.9605741712963,152.74243625000003,13.904572949074074,76.32987479166667,2377.3977,88.45377367500001,55.07786740833333,1494.0035236083334,47.02504701666667,23.88726073611111
59,2018-07-21 06:30:00,1175.8300271512499,43.4934982,14.296665074074074,44.056704141666664,25.070439222222223,22.661259986111112,228.94619350000002,34.34860943518518,159.176633,14.94656522685185,71.29367725,2220.5384550000003,84.66322439166667,57.141871,1247.123706975,44.056704141666664,25.070439222222223
60,2018-07-21 07:00:00,1432.4821840124166,46.626397024999996,14.496662921296297,47.23005073333333,23.78829972685185,23.780596828703704,235.9176035,38.70363853703704,153.02952116666668,14.062262347222223,75.93642183333333,2365.1430725,88.2004147,55.11488908333333,1508.41860425,47.23005073333333,23.78829972685185
61,2018-07-21 07:30:00,1224.8252447900002,43.37629238333333,14.696664837962963,43.93796440833333,25.146499023148145,23.179906763888887,232.09240883333334,35.48534443055556,159.39353308333335,15.09704026388889,71.76582075,2235.2440100000003,84.74453998333334,57.20389116666667,1296.5910656416668,43.93796440833333,25.146499023148145
62,2018-07-21 08:00:00,1439.5467619303333,46.831075049999995,14.896664055555556,47.437391966666674,23.704766541666668,24.072693643518516,237.64438533333336,39.12294429166666,153.47256525000003,14.091856912037036,75.46427833333333,2350.4375175,88.15859796666668,55.103669525,1515.0110440416668,47.437391966666674,23.704766541666668
63,2018-07-21 08:30:00,1279.6967161803334,43.32001100833334,15.096664,43.880931875,25.215071092592595,23.716786930555553,235.42963083333333,36.4898873287037,159.77485175,15.188338712962963,72.474036,2257.3023425,84.89466503333333,57.250206175,1352.17075285,43.880931875,25.215071092592595
64,2018-07-21 09:00:00,1449.4534920876665,47.01549378333333,15.296664,47.62421185833333,23.64156088425926,24.39689372685185,239.60247166666667,39.745273041666664,153.74689066666667,14.168720430555556,74.99213483333332,2335.7319625,88.17132824166667,55.091052741666665,1524.4456266833333,47.62421185833333,23.64156088425926
65,2018-07-21 09:30:00,1346.3238830850833,43.32746945833333,15.496662833333334,43.888459874999995,25.26805125,24.311672375,239.16682350000002,37.64997622222222,159.69074783333335,15.177187444444446,73.33963245833334,2284.262525,85.36425935000001,57.16689577499999,1419.663511925,43.888459874999995,25.26805125
66,2018-07-21 10:00:00,1410.37492671875,47.15363955833333,15.731675833333334,47.764193066666664,23.604682935185185,24.52636536111111,240.35034366666667,39.52021357407408,155.35972350000003,14.385748046296296,73.57570420833332,2291.6153025000003,87.508917075,55.400231166666664,1483.9506229833335,47.7642088,23.604676546296297
67,2018-07-21 10:30:00,1437.1163760415834,43.374128983333335,16.094152601851853,43.93569065,25.309882944444443,25.153112620370372,244.5068905,39.32486663888889,159.37788008333334,15.114769810185186,74.36261012499999,2316.1245575,86.03926123333333,56.992007308333335,1511.47898485,43.93569065,25.309882944444443
68,2018-07-21 11:00:00,1416.8591300516666,47.2216915,16.491010777777777,47.83314948333334,23.60704775462963,25.084784819444444,243.8469436666667,40.20818555555556,157.12706308333335,14.630518777777779,72.78879829166665,2267.1060475,86.74136455,55.774357583333334,1489.6479268416667,47.83314948333334,23.60704775462963
69,2018-07-21 11:30:00,1575.3614320366667,43.479420366666666,16.893129569444444,44.04229448333333,25.340802069444447,26.3402575,252.164206,41.98778338888889,158.13986016666667,15.004731194444444,75.93642195833333,2365.1430675,87.22031976666668,56.604538258333335,1651.2978493750002,44.04229448333333,25.340802069444447
70,2018-07-21 12:00:00,1425.2570527399998,47.27170774166667,17.324279481481483,47.883837983333336,23.639040916666666,25.729335097222226,247.94817300000003,40.99694103240741,158.80202366666668,14.885283893518517,72.001892375,2242.5967925,86.16573760833333,56.12317514166667,1497.2589505083333,47.883837983333336,23.639040916666666
71,2018-07-21 12:30:00,1675.1667724958331,43.614253624999996,17.72898592592593,44.17884950833333,25.384048884259258,27.361687217592593,258.90392533333335,43.979681898148144,157.926814,14.982717300925925,76.723327875,2389.6523225,87.84719946666668,56.505912125,1751.8900956416667,44.17884950833333,25.384048884259258
72,2018-07-21 13:00:00,1450.8900651516667,47.373573816666664,17.751676356481482,47.987022083333336,23.6635777962963,26.13621026851852,250.62425983333335,41.68490980092592,159.36456866666668,15.03212863425926,72.001892375,2242.5967925,85.92726409166667,56.29782705833333,1522.8919561833331,47.98685461666666,23.66364492592593
73,2018-07-21 13:30:00,1690.7460479699998,43.74080661666667,17.651678037037037,44.30702601666667,25.393721300925925,27.387477398148146,259.05635550000005,44.22485434259259,157.46580033333333,14.924697305555556,77.11678083333332,2401.90695,88.25165346666667,56.42503563333333,1767.8628322416666,44.30702601666667,25.393721300925925
74,2018-07-21 14:00:00,1397.9029392441666,47.378230974999994,17.55167701851852,47.99176393333333,23.66444471296296,25.76218475925926,248.15713200000002,41.03166096759259,159.97188583333335,15.21441823611111,71.21498645833334,2218.0875375,85.50992719166668,56.483382325,1469.1179256333335,47.99176393333333,23.66444471296296
75,2018-07-21 14:30:00,1739.1395474725,43.83003625833333,17.45167701851852,44.39737515833333,25.368339657407407,27.473990314814817,259.6307876666667,44.54506983333333,155.91808591666668,14.612159430555556,78.29713970833333,2438.6708325,89.24822418333333,55.98213881666666,1817.4366827916667,44.39737515833333,25.368339657407407
76,2018-07-21 15:00:00,1343.50224564,47.250416324999996,17.351677074074075,47.862316783333334,23.689809157407407,25.36554482407407,245.55544683333335,40.308236875,160.90801591666667,15.436026703703703,70.42808054166667,2193.5782825,84.63094680833333,56.817442666666665,1413.9303276333333,47.862316783333334,23.689809157407407
77,2018-07-21 15:30:00,1726.1860963716667,43.94014194166667,17.251677074074074,44.508907349999994,25.314457185185184,27.27987323148148,258.3389285,44.104339708333335,155.6616144166667,14.472217703703704,78.29713970833333,2438.6708325,89.47492090833333,55.87648494166667,1804.4832333833333,44.508907349999994,25.314457185185184
78,2018-07-21 16:00:00,1287.46846351,47.04373404166667,17.091240888888887,47.65298351666667,23.742577013888887,24.922119504629627,242.6985081666667,39.427859291666664,161.64035933333335,15.643906842592592,69.641174625,2169.0690275,83.864258525,57.104750816666666,1357.1096357333333,47.65298351666667,23.742577013888887
79,2018-07-21 16:30:00,1748.549752065,44.12230818333333,16.717667296296295,44.693397525,25.215709050925923,27.03126989351852,256.6609075,43.869952958333336,153.77730983333333,14.061346425925926,79.47749858333333,2475.4347150000003,90.62106213333333,55.289617199999995,1828.0272443833335,44.693397525,25.215709050925923
80,2018-07-21 17:00:00,1185.1210139383334,46.70635430833333,16.30606662962963,47.31126855833334,23.81508111574074,23.86409537037037,235.96886583333335,37.87800091203704,161.98413316666668,15.99919675925926,68.46081575,2132.3051450000003,82.70140889999999,57.538556308333334,1253.58183335,47.31126855833334,23.81508111574074
81,2018-07-21 17:30:00,1725.4661538216667,44.33424925,15.901768148148149,44.90806178333333,25.070401800925925,26.393073587962963,252.47843433333335,42.47296601851852,152.3155869166667,13.545737972222222,80.2644045,2499.9439700000003,91.58038724166666,54.7314426,1805.730551825,44.90806178333333,25.070401800925925
82,2018-07-21 18:00:00,1121.1170631204166,46.21410329166667,15.522735074074074,46.812654591666664,23.939203916666667,23.00560600462963,230.64233716666666,36.64549703703703,161.22505341666667,16.074755199074072,67.98867225,2117.5995900000003,82.26289874166667,57.64220951666666,1189.1057336083334,46.812654591666664,23.939203916666667
83,2018-07-21 18:30:00,1687.6912722970835,44.60217943333334,15.172318851851852,45.17944753333334,24.904240046296298,25.704387666666666,248.06255650000003,41.2073092962963,151.51991141666667,13.275130379629628,80.736548,2514.6495250000003,91.84988244166667,54.49052638333333,1768.4278240083333,45.17944753333334,24.904240046296298
84,2018-07-21 19:00:00,1023.2529678085833,45.66060180833333,14.846898837962963,46.25202473333333,24.105559768518518,22.065239569444444,224.8966711666667,34.88891105092593,161.5335305,16.286369856481482,66.72962283333332,2078.38478,81.14132289999999,58.085815724999996,1089.982588375,46.25202968333333,24.10555722222222
85,2018-07-21 19:30:00,1655.6133856185,44.92514853333333,14.546481074074075,45.50658788333333,24.727465958333333,25.115036393518515,244.36600616666666,39.904974018518516,150.91654950000003,12.944568527777779,81.2086915,2529.3550800000003,92.12755270833333,54.232194899999996,1736.8220813750002,45.50658788333333,24.727465958333333
86,2018-07-21 20:00:00,966.8174376032773,45.211738445378145,14.275234201680673,45.797365235294116,24.25092657796452,21.408191045751632,220.98138235294118,33.66413622315593,161.03529983193278,16.213551157796452,66.17945004201681,2061.248894117647,80.95638628571429,58.144022126050416,1032.996887722689,45.797365235294116,24.25092657796452
87,2018-07-21 20:30:00,1633.1867006991667,45.28817575833333,14.028809185185185,45.87430328333333,24.548634171296296,24.63611308796296,241.380029,39.11856417129629,150.25956333333335,12.740454416666667,81.68083499999999,2544.0606350000003,92.360398425,54.024219,1714.867528975,45.87430328333333,24.548634171296296
88,2018-07-21 21:00:00,928.654062424517,44.804783025423724,13.755647259887004,45.38514566949152,24.403681195856873,20.895555174199625,218.0261945762712,32.571252410546144,160.53533016949154,16.029567485875706,66.02007394067796,2056.284902542373,81.05546714406779,58.111507711864405,994.6741362288135,45.38514566949152,24.403681195856873
89,2018-07-21 21:30:00,1605.9542403646667,45.67888481666667,13.436035814814813,46.270060224999995,24.370545361111112,24.089491324074075,237.99729133333338,38.5387990462963,149.45189650000003,12.622953277777778,82.1529785,2558.7661900000003,92.44747169166666,53.85912945,1688.1072157583333,46.270060224999995,24.370545361111112
