date,Hr,RTU_COMP_WATT,RTU_LA_COND_TEMP,RTU_MA_HUM,RTU_MA_TEMP,RTU_OA_HUM,RTU_OA_TEMP,RTU_RA_HUM,RTU_RA_TEMP,RTU_REFG_COND_TEMP_1,RTU_REFG_COND_TEMP_2,RTU_REFG_DISC_PRES_1,RTU_REFG_DISC_PRES_2,RTU_REFG_DISC_TEMP_1,RTU_REFG_DISC_TEMP_2,RTU_REFG_SUCT_PRES_1,RTU_REFG_SUCT_PRES_2,RTU_REFG_SUCT_TEMP_1,RTU_REFG_SUCT_TEMP_2,RTU_SA_FAN_WATT,RTU_SA_FLOW,RTU_SA_HUM,RTU_SA_TEMP,RTU_TOT_WATT,ZA_HUM,ZA_TEMP
2020-06-03,15,3074.9118114411763,33.49386873529412,60.72708147058823,24.027862205882354,66.06762123529411,25.577262617647058,64.21656673529412,25.83382611764706,19.550291382352942,25.993565352941175,13.655204147058825,7.69826344117647,63.11606035294117,26.85858688235294,5.90001294117647,7.747915176470589,20.671162852941176,27.24218932352941,1686.941248235294,3069.3790571764707,70.24993770588236,20.808742264705884,5314.029709588234,-14.803085,23.328937911764708
2020-06-03,16,3769.0371262777776,36.251072944444445,59.16212779629629,24.47520275925926,58.78414133333334,27.467386851851852,64.89801238888889,25.83551225925926,17.527573111111113,27.532848351851854,15.03595874074074,7.212006981481482,71.96531607407407,29.250588,5.510662518518519,7.2719635370370375,18.568809981481483,29.40168725925926,1691.629729037037,2871.418918222222,81.88372675925926,18.224208314814817,6094.315221481481,-14.803085,23.26084253703704
2020-06-03,17,4006.566103490566,36.33162871698113,59.36947143396227,24.438288849056605,56.81949794339623,28.120116433962266,64.55166035849057,25.564181452830187,16.62132596226415,28.112840603773584,15.45607096226415,7.046063962264151,73.51507828301887,30.203363301886792,5.395240113207547,7.107914358490566,16.515952433962262,30.026923226415093,1684.7736792830187,2803.104690320755,85.69849158490565,17.36646762264151,6352.868378,-14.803085,23.182037018867923
2020-06-03,18,2751.2667266666667,33.81818148888889,62.45132946666667,23.903505,63.133692466666666,26.49752486666667,63.408383244444444,25.190873222222223,19.45689628888889,25.938759377777778,13.397141066666666,7.653476177777778,62.53333517777777,28.47612508888889,6.007072822222223,7.706993022222222,20.2963464,27.672372777777777,1680.8889566666667,2957.5555881555556,79.76864726666668,19.919912555555555,4920.466924222222,-14.803085,23.245264666666667
2020-06-03,19,2812.25005045,31.667604599999997,65.93992745,23.3220126,68.79118700000001,25.673963049999998,65.06382835,24.909365450000003,20.3654593,24.760364799999998,13.1072286,7.819002,58.4393337,27.07480845,5.9977727000000005,7.86786475,20.99799745,26.992546500000003,1682.9500732000001,3048.4726319,73.94914059999999,21.148786649999998,5005.000207399999,-14.803085,23.2839021
2020-06-04,9,2260.3750915,26.73877275,70.242016,22.260928875,80.16001625,22.45672,67.438147625,23.827591249999998,20.45796575,22.15273975,11.790467249999999,7.96628675,46.460102375,20.1401515,6.2227953750000005,7.888022375,20.072215625,22.146207,1699.875122,3134.94927975,68.55879875,22.269621125,4411.8752134999995,-14.803085,23.166978875
2020-06-04,10,3155.8824019999997,32.55209305882353,66.79062666666667,22.883530470588237,70.25978682352941,24.029670411764705,68.4954767254902,24.140873686274507,17.542253470588236,24.650254470588237,13.600438019607843,7.306582019607842,63.85426384313726,22.839573627450978,5.641685843137255,7.341493705882353,19.448597215686274,25.285956098039218,1705.6471784313726,2945.6390644117646,82.04237050980393,18.511412156862743,5434.529610313725,-14.803085,23.103748980392155
2020-06-04,11,4373.933382133333,36.166369716666665,61.17973473333333,23.6349055,57.03572291666667,25.76662633333333,66.65478156666667,24.487840916666666,15.198390183333334,27.563184966666665,15.866249633333332,6.8251161,75.37530315000001,28.140906083333334,5.081250549999999,6.873133516666667,14.241460083333333,28.48718745,1700.500122,2767.806925433333,88.01405458333333,16.119523466666667,6804.750488,-14.803085,23.21099525
2020-06-04,12,4938.9616604615385,41.069736903846156,59.459486,24.26622053846154,56.597456538461536,26.953905865384613,64.63984624999999,24.845231365384617,27.44728923076923,29.638613749999998,16.579828788461537,12.563660596153845,76.44036907692308,64.729418,5.069932826923077,5.4845992692307695,11.730491826923078,23.401321846153845,1844.5770051923075,2706.4027145769232,88.02611880769231,14.383207557692307,9844.154259346153,-14.803085,23.480375826923076
2020-06-04,13,4680.416739866666,44.4005746,56.362199016666665,24.8756403,50.87740453333333,28.071477183333332,64.77748598333334,25.324020633333337,35.235082766666665,31.652832166666666,17.207033983333336,16.123918783333334,77.66326866666667,86.08639616666666,5.053322533333333,4.722099333333333,9.738586716666667,21.11006165,1685.8834410999998,2648.7631429166668,87.84281258333334,13.330566966666668,10403.283610150002,-14.803085,23.55998783333333
2020-06-04,14,4759.433390266667,45.5232555,51.367706283333334,25.5844719,41.07902043333333,29.659608216666665,63.572803183333335,26.288469366666668,36.747372516666665,33.07040573333333,17.530296233333335,16.4330505,78.65877135000001,87.08742516666666,5.048151933333333,4.72669215,8.883217916666666,21.33359865,1685.9667805333333,2651.4552287166666,87.16305736666666,13.321678533333333,10539.1169272,-14.803085,23.776552499999998
2020-06-04,15,4814.3334553333325,46.411705033333334,49.47928,26.111007933333333,38.18763915,31.266951866666666,59.725474616666666,26.741974550000002,37.82700275,33.97855645,17.79531755,16.645291,79.33515888333334,88.32598863333332,5.06525895,4.738184783333334,8.67602055,21.927510916666666,1684.9334248333332,2658.1217895833333,86.64550183333334,13.5273191,10629.433756699998,-14.803085,23.90853805
2020-06-04,16,4828.366764266667,46.710294033333334,47.57785691666666,26.156411300000002,34.21526205,31.82648165,57.945533966666666,26.75951725,38.577987799999995,34.4449425,17.828865783333335,16.646956316666667,79.1662682,89.37911575,5.038644083333334,4.6938542666666665,8.910094516666668,22.3002809,1689.4334532999999,2664.8993082833335,86.14547171666666,13.372176933333332,10656.8670249,-14.803085,23.98011685
2020-06-04,17,4631.233447199999,43.701462500000005,51.171442733333336,25.03141895,41.39316063333333,30.251757166666668,56.05547025,25.806400566666664,35.262200783333334,31.98687125,16.994968516666667,15.348546516666666,76.89879573333333,85.41526101666666,4.95632615,4.72243185,9.454142766666667,22.10298291666667,1691.4167886666664,2645.8129191333333,87.37856788333333,12.9043048,10164.066976033333,-14.803085,23.694079600000002
2020-06-04,18,3912.3036819821427,35.911060642857144,57.69764146428572,23.93292607142857,55.67860467857143,26.946180964285713,58.103941392857145,25.069676571428573,15.949631464285714,27.456225285714286,15.048966392857142,6.860394017857144,72.31942976785714,31.49779644642857,5.363736517857142,6.932425696428572,15.515468303571428,30.218267053571427,1685.2322452499998,2759.586805125,89.52877948214287,16.340781446428572,6262.357587285714,-14.803085,23.17466723214286
2020-06-04,19,2647.2308139487177,32.42734630769231,61.60661966666667,23.256959076923074,62.88857638461538,25.11893205128205,60.750810589743594,24.935925,19.551042153846154,24.58282123076923,12.024545846153845,7.749871102564103,61.49389576923077,28.10460282051282,6.417126435897436,7.804116512820513,21.221169512820513,27.613786666666666,1692.897532871795,2971.0398324871794,79.37618317948717,19.547684923076925,4835.205350307692,-14.803084999999998,23.13309476923077
2020-06-04,20,1602.8000918,29.008079133333336,64.533851,22.633042933333332,68.69541126666667,23.742690266666667,61.88607513333333,24.7927768,21.387808333333332,23.4353352,10.288176733333334,8.205187200000001,48.932470066666674,25.936297466666666,7.367934466666667,8.244548400000001,20.694257866666664,26.030601266666668,1522.733374,2954.8382161333334,69.59800413333332,21.967156866666663,3459.200178933333,-14.803085,23.127227066666666
2020-06-04,21,42.0,23.479151,65.951912,22.315924,71.598633,23.174414,62.371246,24.623411,22.833633,22.814894,8.529845,8.612395,28.446449,24.668272,8.615159,8.641409,23.016876,25.580942,1599.000122,2978.902344,63.826229,24.629072,1701.0,-14.803085,23.169497
2020-06-05,12,1027.4117925882354,28.067425529411764,75.02580894117648,22.577805705882355,86.97669088235295,22.63084176470588,72.66336011764706,25.030647764705883,21.63923876470588,22.866536294117648,10.085927529411764,8.335297705882354,44.91416064705883,21.789778,7.394824588235294,8.337014588235293,21.026301529411768,24.113993529411765,1692.1765925882353,3153.7221824117646,73.14078429411765,23.26680988235294,2961.4119584705877,-14.803085,23.279565294117646
2020-06-05,13,3382.5958682978726,31.990346021276594,73.80160655319149,23.064272787234042,82.2446535106383,23.761586021276596,74.32347412765958,25.138633617021277,17.900084957446808,23.994356914893615,13.34457265957447,7.41062029787234,67.52999334042553,23.209589127659576,5.747549723404256,7.448830297872341,21.220321893617022,25.662664638297873,1701.4256487234043,2972.789732574468,85.84036353191489,18.90997644680851,5706.106551702128,-14.803085000000001,23.19339834042553
2020-06-05,14,3087.555657311111,31.832027333333333,73.83449251111111,23.039083066666667,81.53027153333333,23.86485368888889,74.14150097777778,25.0733548,18.14003711111111,23.88643137777778,12.724572177777777,7.459302222222221,64.85002748888888,25.475128244444445,6.014101955555556,7.499104066666666,20.96801308888889,25.8466276,1686.5334119555557,2933.8709255555555,88.05562322222222,19.121623377777777,5341.933547511111,-14.803085,23.132194622222222
2020-06-05,15,3444.8724290851064,33.40019138297872,73.12558572340426,23.47983540425532,79.59703334042553,24.727624872340424,75.42374776595744,25.346874595744683,17.85972355319149,25.107055617021278,13.798482680851064,7.406002936170212,69.09486612765957,26.581362489361705,5.803524021276596,7.453554297872341,20.893442212765958,26.96779568085106,1682.680921148936,2917.1583434042554,88.53755772340425,18.92424714893617,5737.532182255319,-14.803085000000001,23.17220034042553
2020-06-05,16,3423.4815566111106,33.05686544444444,73.20986487037037,23.33527827777778,78.30497542592593,24.943098111111112,75.05096125925927,25.129630129629632,17.617344185185186,24.905291444444444,13.694288833333333,7.336241574074074,68.82890368518518,26.738776351851854,5.819660314814815,7.383622222222222,20.14909814814815,26.992145796296295,1680.203776,2871.0573143333336,90.00799516666666,18.587299296296298,5712.277942703704,-14.803085,23.201609351851854
2020-06-05,17,2137.7632250526317,30.636150815789478,74.5731860263158,22.917212684210526,81.15718260526316,23.883738131578948,74.44627342105262,25.003345868421054,19.524278157894734,23.51856047368421,11.571435078947369,7.760930921052631,56.61242602631578,25.604268842105263,6.556243131578947,7.799693394736842,20.735969815789474,25.63749902631579,1680.7105648421052,2972.077790921053,86.71007955263158,20.419613736842106,4233.763376210526,-14.803084999999998,23.19171597368421
2020-06-05,18,1916.5333963666667,30.284332966666668,74.70999913333334,22.840204966666665,81.11199063333333,23.68255203333333,74.60620086666667,24.974490600000003,20.7256303,23.509625466666666,11.096612200000001,8.056180033333334,54.12185063333333,25.2742913,6.834654466666667,8.0913106,20.8561923,25.18687023333333,1689.2000894666667,3045.8368978,82.47577186666668,21.418782266666664,3986.2002196,-14.803085,23.253387033333336
2020-06-05,19,2062.8500446499997,29.6611468,75.6968618,22.65117665,82.3910751,23.5340422,74.5615547,24.818780949999997,20.75808005,23.528775200000002,11.17468985,8.047866899999999,52.738859500000004,24.941467,6.7343333,8.08307045,20.8860263,25.026663,1693.2000976,3156.10496825,78.297852,21.7998259,4170.4001159,-14.803085,23.24606195
2020-06-05,20,936.6429049285714,22.788819214285716,80.04340157142857,21.891190642857143,91.37004907142857,22.028205071428573,75.40421192857143,24.498656928571428,21.492916285714283,21.91101592857143,9.089470214285715,8.289076857142858,38.257277,22.35306357142857,7.759311214285715,8.296502357142858,21.120627285714285,22.852280928571428,1688.5715418571428,3121.2237025,78.42450485714286,22.91883771428571,2853.0715767142856,-14.803085,23.194148785714283
2020-06-05,21,1389.666707333333,23.326977333333332,81.19462066666667,21.68897133333333,93.67751566666668,21.621049,76.711792,24.319133000000004,21.051860666666666,21.538431333333335,9.146486999999999,8.239524000000001,43.183122,21.725144,7.742398333333334,8.213473666666667,19.994738333333334,22.065951000000002,1688.6667479999999,3114.6390783333336,81.48981733333333,22.130955333333333,3387.666829333333,-14.803085000000001,23.173346
2020-06-05,22,53.000004,20.986614,81.361282,21.576105,93.817871,21.40239,77.120705,24.288084,22.296394,21.892424,8.364547,8.374501,25.722601,21.994459,8.398351,8.396419,22.077749,22.009033,1671.0,3027.597412,76.101784,24.070139,1790.000122,-14.803085,23.153719
2020-06-06,9,804.1818659090909,26.593615909090907,79.66555154545455,22.07721718181818,91.91893345454547,21.85564472727273,76.45270054545455,24.751906090909088,21.498487272727274,22.261940727272727,9.492386181818182,8.316064727272726,40.05160863636364,21.589730545454543,7.638564545454545,8.306359727272728,20.41492309090909,22.947403636363635,1677.0909312727272,3071.302556818182,78.21053672727272,23.067024181818184,2684.2728825454546,-14.803085,23.26477918181818
2020-06-06,10,1428.500063,29.05354225,78.81126574999999,22.55538675,91.14160325,22.4014335,77.10269575000001,25.10078125,21.70501525,23.140254249999998,10.0883525,8.322263249999999,45.9669885,21.69772675,7.518294,8.3357875,21.409326749999998,23.76074075,1678.7500304999999,3143.4215085,76.2016085,23.3732195,3409.2500915,-14.803085,23.30921625
2020-06-06,11,3097.25011525,34.550863750000005,74.969282475,24.197628225,80.99863685,13.417997125,76.95544435000001,25.88699115,19.53620355,25.82957615,13.733906625,7.7385516999999995,66.88585202499999,24.4713459,6.145099975,7.7836436,22.101432125,27.027555474999996,1687.45009455,3005.72539065,85.6865033,20.748917475,5332.80030805,-14.803085,24.3050426
2020-06-06,12,4959.627565803921,38.40973590196079,71.46409062745099,24.953202274509803,74.83385764705882,14.894417137254901,76.63735449019607,26.003702411764706,18.602696333333334,28.897321450980392,16.514601078431372,7.900546411764705,79.43110907843138,33.26528484313725,5.483702411764705,7.155772647058824,19.596604901960784,29.460875274509803,1828.4706432549021,2857.584084980392,89.4431171764706,18.626441607843137,7810.627795470588,-14.803085,24.26575801960784
2020-06-06,13,4798.966804933333,44.119216083333335,66.84700455000001,25.636702449999998,65.26920673333333,16.406001316666668,75.57407823333332,26.39147363333333,33.673915900000004,31.879043799999998,17.653797216666664,14.735287699999999,82.09333178333333,79.51578735,5.4304825,5.15075535,16.86750825,24.509612466666667,1677.3000366,2729.449645983333,88.94906478333334,16.296868033333332,9946.033675199998,-14.803085,24.4870602
2020-06-06,14,4915.083430933333,46.37117275,62.14585888333333,26.472403633333332,55.90119526666667,17.931295766666665,74.94458566666667,27.234059133333336,38.49016236666667,33.63692868333333,18.167326916666664,16.6016151,83.69387918333334,90.51421458333333,5.444375,4.696524466666667,16.47551165,23.6631252,1679.5667276666668,2704.6163412166666,88.37699625,15.910195766666668,10717.167187733334,-14.803085,24.71157945
2020-06-06,15,155.000015,45.422928,61.57703,26.559692,54.939316,18.55068,67.669128,27.366556,33.420204,30.237383,12.145793,11.654976,78.793007,85.447441,7.523529,7.371763,18.802261,25.903616,52.0,932.621033,88.471352,16.086725,365.000031,-14.803085,24.766794
2020-06-07,14,1095.0000615,25.500341,51.28388975,22.53269375,46.46880425,21.9147655,53.1921825,25.6130845,23.43802575,23.266359,10.2750135,8.436098000000001,34.97404725,23.58743225,7.565901,8.46256975,22.738901,24.48984775,1567.7500915,2979.26934825,50.8287525,24.922510250000002,2911.0,-14.803085,24.1534795
2020-06-08,12,1464.1539129999999,29.27988123076923,44.30728130769231,22.824699307692306,40.14846946153846,21.499121230769234,45.61397915384615,25.41918523076923,22.174178230769233,23.28678223076923,10.844731384615384,7.987098538461538,45.817374615384615,26.023657461538463,6.982994384615385,8.022222076923077,21.065015153846154,24.53612607692308,1765.538546,3059.2119705384616,46.952610923076925,23.79573423076923,3558.307795538461,-14.803085,23.958913538461537
2020-06-08,13,2819.925069,31.721535024999998,43.3280484,23.541770575,39.264614275,22.517840874999997,45.118348425,26.08275065,19.698427725,24.272268575000002,12.8972697,7.502999775000001,59.610581575000005,26.218952624999996,5.804600775,7.5475616,20.072080725,25.631484425000004,1678.4000640499999,3039.603094425,53.960911325,20.95504895,5045.0752013,-14.803085,24.0393229
2020-06-08,14,2878.463027925926,34.038640666666666,41.923941240740746,24.201781888888892,35.82620514814815,24.320202296296294,46.66334827777778,26.861588685185186,19.37614751851852,25.76370987037037,13.366019277777777,7.5206705740740745,65.85937827777778,26.771904518518518,6.049821629629629,7.5679116111111115,19.834600222222225,26.97816772222222,1690.7778545925923,2909.279314962963,58.43461924074074,19.855005777777777,5105.426140555555,-14.803085,23.98965398148148
2020-06-08,15,3684.2642154339624,35.45337916981132,41.05630233962264,24.597097150943394,33.87540275471698,25.573052415094338,45.51870103773585,27.047838113207547,17.477684735849056,26.850770773584905,14.552986962264152,7.100445396226415,71.24423441509434,27.54049437735849,5.428257396226415,7.14950479245283,17.539689056603773,28.13579413207547,1704.8868983396226,2964.181815603774,62.78390743396226,18.024523528301888,6046.3964543018865,-14.803085,23.992183999999998
2020-06-08,16,3481.653933557692,35.86197369230769,40.532122692307695,24.753060346153845,32.43850698076923,26.408654538461537,44.61533305769231,27.025048384615385,18.66652759615385,27.569266134615383,14.414041999999998,7.2662658076923075,70.40376726923077,28.903674884615384,5.702967865384616,7.320098538461538,18.54488973076923,29.12908023076923,1704.7885624230769,2938.677485576923,60.977495403846156,18.741466173076923,5802.846498730769,-14.803085,24.01995532692308
2020-06-08,17,3879.632736469388,35.32862124489796,40.775530775510205,24.649820959183675,32.56356530612245,26.641008387755104,44.1982537755102,27.06283324489796,17.780192836734695,27.241995591836737,14.89061936734694,7.0845719795918365,71.17861993877551,29.655436653061223,5.319054734693878,7.145199265306122,17.885850714285716,29.540460163265305,1711.632757632653,2983.974420102041,61.98487126530612,18.301453387755103,6275.408536734693,-14.803084999999998,24.026175795918366
2020-06-08,18,3123.422313244444,33.82686108888889,41.84209017777778,24.23137308888889,34.558581422222225,25.919966155555553,43.39801684444444,26.766070600000003,18.87631611111111,26.27033648888889,13.821532866666667,7.390764777777777,66.622022,29.036948422222224,5.892048977777778,7.449539000000001,19.088646466666667,28.817989266666665,1708.2445474666665,3016.4829480888893,58.769164822222216,19.48318548888889,5402.5557995555555,-14.803085,24.118898355555555
2020-06-08,19,2441.647145529412,29.561243470588234,45.02402441176471,23.330337352941175,40.62948223529412,24.458616,42.84610558823529,26.125603588235293,21.137001,24.472840705882355,12.394742764705882,7.788648470588235,54.2406454117647,26.450520647058823,6.2686844705882345,7.835429588235294,20.681956235294116,26.816089352941177,1701.47066,3219.2392291176475,50.92504564705882,22.25723394117647,4620.941312823529,-14.803085,24.186967705882353
2020-06-08,20,670.500002,21.6519015,49.2257175,22.395817,49.593328,22.812700999999997,43.932156,25.7509575,23.521839,23.2344795,9.7473755,8.586563,28.698921,23.792614,8.0238645,8.593803000000001,22.5468445,24.6729365,1682.5,3087.088379,48.1728935,25.208742,2527.500183,-14.803085,24.052953000000002
2020-06-09,10,18.000002,26.542183,47.442699,23.820932,45.819874,24.012024,48.108974,25.957312,24.206881,24.150215,8.939384,8.714092,24.082205,24.099449,8.917939,8.750607,26.165781,24.907064,1669.0,3079.927979,46.985508,26.434143,1738.000122,-14.803085,24.083504
2020-06-09,11,2491.5001384615384,31.40262296153846,46.90089903846154,24.033598807692307,44.227701653846154,24.59660115384615,48.32085753846154,26.251901653846154,21.21174803846154,25.050982269230772,12.704149307692308,7.782599769230769,55.79635226923077,25.52871246153846,6.283838423076923,7.824854923076923,21.556004653846152,25.86993776923077,1693.538527230769,3196.407630307692,53.09955226923077,22.6340815,4663.807903461538,-14.803085,24.18352180769231
2020-06-09,12,2648.6047091627906,34.05047560465116,47.259307813953484,24.270236046511627,45.05266551162791,25.002512813953487,48.72928832558139,26.178001023255817,20.422507953488374,25.787476139534885,13.170823790697675,7.706227441860465,61.95513383720931,28.57835923255814,6.292835976744186,7.760261511627906,21.359513744186046,27.46435839534884,1699.3721809767442,3040.600103348837,58.96728616279069,21.32765869767442,4838.25604944186,-14.803085,24.172063906976746
2020-06-09,13,3848.9822098571426,36.65087067857143,47.03516153571429,24.949530196428572,43.710552125,26.576010357142856,49.981485678571424,26.482674285714285,17.030414910714285,27.819002214285714,15.166721107142857,7.096753785714285,72.49788667857142,29.823834607142857,5.4823804464285715,7.156453642857143,17.798169714285713,29.658183660714286,1707.8215353214287,2936.493525910714,71.24238525,18.022262125,6213.303948321429,-14.803085,24.071648535714285
2020-06-09,14,4506.7501219999995,38.58232005,46.81308668333334,25.660635833333334,41.70605258333333,28.29941908333333,52.84479375,27.111101533333333,15.493073149999999,29.943953166666667,16.47437813333333,6.834855083333333,77.88955185,30.695505933333333,5.1495529,6.895593466666667,13.995804916666666,31.293059000000003,1697.0334553333332,2803.3124633166667,78.40723125,16.746112133333334,6936.500488,-14.803085,24.188607166666667
2020-06-09,15,4615.233430933334,42.42613683333333,46.52540013333333,26.10982753333333,39.43381313333334,30.067901816666666,52.6480143,27.430896,30.489699166666664,31.7866633,16.957619383333334,12.5619528,79.2686947,71.30895616666666,5.10062225,5.189307216666666,12.665981833333332,25.66524198333333,1696.0834533,2757.1730143833333,83.38492061666668,14.497288483333334,9090.083585566666,-14.803085,24.381403799999998
2020-06-09,16,4678.800138266667,42.4921034,46.844284933333334,26.348819216666666,38.93553313333334,31.092016,53.168610566666665,27.393596816666665,25.831563016666667,32.60573986666667,17.223233583333336,10.481722583333333,79.35888731666667,61.2951478,5.153619733333333,5.8220921500000005,12.60461095,29.5680094,1690.9667764666665,2722.5073486499996,85.28129851666667,15.256330850000001,8383.1504475,-14.803085,24.378565966666667
2020-06-09,17,4593.616748,40.024621716666665,47.5852228,25.956610516666668,38.97742793333334,30.560693766666667,52.658539716666674,27.0158477,20.093135116666666,31.198351916666663,16.868541150000002,8.250128316666666,77.80825795000001,45.95844653333334,5.1460065166666675,6.4602107166666665,12.860621783333333,30.988351683333335,1689.3001199666664,2782.280212383333,83.8568388,16.04339215,7507.067097766666,-14.803085,24.345662983333334
2020-06-09,18,4317.75479409434,37.93382333962264,49.81250547169811,25.33577479245283,42.90223224528302,29.157785867924527,52.71540830188679,26.608230264150944,18.208552981132076,29.431974773584905,16.196339584905658,7.538849056603774,75.42784505660377,38.358558943396226,5.1968969056603775,6.7360015094339625,14.232474773584904,30.635611849056602,1694.0378509433963,2860.0090193584906,82.19255716981132,16.629640433962265,6952.245743433962,-14.803085,24.13624494339623
2020-06-09,19,2926.8064909677423,33.04295980645161,53.35254029032258,24.261616806451613,50.41177548387097,26.388282612903225,52.22351338709677,26.15375051612903,20.391811290322583,26.09803432258065,13.555448096774192,7.72839435483871,61.5649845483871,29.205056677419357,6.084834548387097,7.788458806451613,20.214740677419357,29.019010290322584,1699.064614516129,3073.2256253225805,67.36638277419354,21.006561774193546,5154.484154322581,-14.803085,24.023579032258066
2020-06-09,20,2031.00009725,29.411928666666668,55.9841425,23.532039083333334,56.23745541666667,24.639814833333332,53.022937500000005,25.89823966666667,22.262126499999997,24.4923005,12.048600833333333,8.191994416666667,50.48018283333334,26.48855408333333,6.6186455,8.237408416666666,21.520066083333333,27.287900500000003,1699.2501220000001,3199.0191040000004,59.89482625,23.294854333333333,4129.083546833333,-14.803085000000001,24.119501416666665
2020-06-09,21,1036.25000925,23.646344499999998,56.88417625,22.989978999999998,57.848712,23.495464,53.3401785,25.77194175,23.59472025,23.63869175,10.3040965,8.5909715,32.70445875,24.54724925,7.718148,8.609468,23.04761325,25.58296675,1692.7500915,3158.739075,55.30379775,25.29502325,2956.500244,-14.803085,24.0965195
